Code,Carbon Tetrachloride (ODS tonnes),Hydrochlorofluorocarbons (HCFCs) (ODS tonnes),Chlorofluorocarbons (CFCs) (ODS tonnes),Methyl Chloroform (ODS tonnes),Halons (ODS tonnes),ODS emissions
COD,11.0,0.0,469.0,10.1,86.0,576.1
COD,22.0,0.5,688.5,10.8,184.4,906.1999999999999
COD,7.3,0.0,368.1,1.3,33.3,410.00000000000006
COD,16.5,0.2,386.6,2.1,48.0,453.40000000000003
COD,16.5,0.8,639.4,1.3,492.0,1150.0
COD,16.5,0.8,569.4,1.3,492.0,1080.0
COD,11.0,0.0,566.9,0.6,27.9,606.4
COD,11.0,0.0,329.1,0.4,22.9,363.4
COD,16.5,0.0,268.7,4.0,22.8,312.0
COD,16.5,30.1,170.7,4.0,6.8,228.1
COD,2.2,33.5,48.9,3.3,2.6,90.49999999999999
COD,0.0,41.9,8.6,0.0,0.0,50.5
COD,0.0,55.82,4.0,0.0,0.0,59.82
COD,0.0,76.6,0.0,0.0,0.0,76.6
COD,0.0,56.93,0.0,0.0,0.0,56.93
COD,0.0,47.85,0.0,0.0,0.0,47.85
COD,0.0,35.94,0.0,0.0,0.0,35.94
DJI,0.0,0.0,22.3,0.0,0.0,22.3
DJI,0.0,0.0,22.1,0.0,0.0,22.1
DJI,0.0,0.0,22.7,0.0,0.0,22.7
DJI,0.0,0.0,21.5,0.0,0.0,21.5
DJI,0.0,0.0,18.9,0.0,0.0,18.9
DJI,0.0,0.0,20.6,0.0,0.0,20.6
DJI,0.0,0.0,20.6,0.0,0.0,20.6
DJI,0.0,0.5,20.7,0.0,0.0,21.2
DJI,0.0,0.5,18.0,0.0,0.0,18.5
DJI,0.0,0.5,15.8,0.0,0.0,16.3
DJI,0.0,0.5,12.1,0.0,0.0,12.6
DJI,0.0,0.5,8.8,0.0,0.0,9.3
DJI,0.0,0.6,7.1,0.0,0.0,7.699999999999999
DJI,0.0,0.6,3.1,0.0,0.0,3.7
DJI,0.0,0.6,2.2,0.0,0.0,2.8000000000000003
DJI,0.0,0.6,0.9,0.0,0.0,1.5
DJI,0.0,0.6,0.6,0.0,0.0,1.2
DJI,0.0,0.7,0.0,0.0,0.0,0.7
DJI,0.0,0.66,0.0,0.0,0.0,0.66
DJI,0.0,0.64,0.0,0.0,0.0,0.64
DJI,0.0,0.62,0.0,0.0,0.0,0.62
DMA,0.0,0.0,,0.0,,0.0
DMA,0.0,0.0,1.5,0.0,0.0,1.5
DMA,0.0,0.0,1.5,0.0,0.0,1.5
DMA,0.0,0.1,1.0,0.0,0.0,1.1
DMA,0.0,0.1,1.7,0.0,0.0,1.8
DMA,0.0,0.1,1.7,0.0,0.0,1.8
DMA,0.0,0.2,2.1,0.0,0.0,2.3000000000000003
DMA,0.0,0.1,1.1,0.0,0.0,1.2000000000000002
DMA,0.0,0.2,2.1,0.0,0.0,2.3000000000000003
DMA,0.0,0.1,1.6,0.0,0.0,1.7000000000000002
DMA,0.0,0.1,3.0,0.0,0.0,3.1
DMA,0.0,0.1,1.4,0.0,0.0,1.5
DMA,0.0,0.1,1.0,0.0,0.0,1.1
DMA,0.0,0.5,1.4,0.0,0.0,1.9
DMA,0.0,0.1,0.5,0.0,0.0,0.6
DMA,0.0,0.0,0.0,0.0,0.0,0.0
DMA,0.0,0.0,0.0,0.0,0.0,0.0
DMA,0.0,0.4,0.0,0.0,0.0,0.4
DMA,0.0,0.4,0.0,0.0,0.0,0.4
DMA,0.0,0.16,0.0,0.0,0.0,0.16
DMA,0.0,0.01,0.0,0.0,0.0,0.01
DMA,0.0,0.09,0.0,0.0,0.0,0.09
DOM,4.2,9.5,256.1,1.1,,270.90000000000003
DOM,,6.9,274.2,1.3,2.8,285.2
DOM,38.3,0.0,329.8,9.0,2.8,379.90000000000003
DOM,,11.3,433.3,,5.0,449.6
DOM,95.7,21.8,634.0,14.3,3.1,768.9
DOM,0.3,10.7,558.7,0.2,5.4,575.3000000000001
DOM,66.0,6.2,426.8,9.2,4.2,512.4
DOM,37.4,6.7,311.4,4.7,5.4,365.59999999999997
DOM,30.8,7.7,752.1,3.7,6.0,800.3000000000001
DOM,18.7,17.9,401.9,2.4,6.6,447.5
DOM,0.0,15.6,485.8,2.4,3.0,506.8
DOM,0.0,0.0,329.8,0.0,0.0,329.8
DOM,0.0,12.0,266.5,0.0,0.0,278.5
DOM,0.0,31.8,310.4,0.0,0.0,342.2
DOM,0.0,35.0,204.3,0.0,0.0,239.3
DOM,0.0,55.3,156.2,0.0,0.0,211.5
DOM,0.0,50.0,24.4,0.0,0.0,74.4
DOM,0.0,49.4,4.5,0.0,0.0,53.9
DOM,0.0,48.5,28.3,0.0,0.0,76.8
DOM,0.0,53.9,0.8,0.0,0.0,54.699999999999996
DOM,0.0,50.11,0.5,0.0,0.0,50.61
DOM,0.0,40.87,0.0,0.0,0.0,40.87
DOM,0.0,34.78,0.0,0.0,0.0,34.78
ECU,112.2,6.5,458.3,0.5,,577.5
ECU,0.7,,690.9,1.2,45.0,737.8000000000001
ECU,5.3,8.4,403.5,6.6,53.3,477.1
ECU,199.6,5.4,261.5,1.9,12.2,480.59999999999997
ECU,125.9,3.4,78.4,0.6,15.4,223.70000000000002
ECU,2.8,8.3,314.7,0.7,16.5,343.0
ECU,1.7,9.9,269.2,0.9,0.0,281.7
ECU,0.0,0.0,320.4,3.1,0.0,323.5
ECU,0.6,0.0,271.7,2.4,0.0,274.7
ECU,0.6,0.0,153.0,1.9,0.0,155.5
ECU,0.3,0.0,230.5,1.7,0.0,232.5
ECU,0.2,0.0,207.0,1.7,0.0,208.89999999999998
ECU,0.2,0.0,229.6,2.8,0.0,232.6
ECU,0.1,0.0,256.3,3.5,0.0,259.90000000000003
ECU,4.3,13.1,147.4,2.6,0.0,167.4
ECU,0.0,0.0,132.5,0.8,0.0,133.3
ECU,0.0,0.0,63.0,0.0,0.0,63.0
ECU,0.0,0.0,28.3,0.0,0.0,28.3
ECU,0.1,20.5,8.2,0.0,0.0,28.8
ECU,0.1,25.74,10.4,0.0,0.0,36.24
ECU,0.0,21.24,0.0,0.0,0.0,21.24
ECU,0.0,32.28,0.0,0.0,0.0,32.28
ECU,0.0,33.76,0.0,0.0,0.0,33.76
ECU,0.0,22.03,0.0,0.0,0.0,22.03
EGY,220.0,0.0,2372.6,50.0,2100.0,4742.6
EGY,110.0,22.0,2144.0,50.0,2100.0,4426.0
EGY,165.0,2.8,1960.0,0.0,1750.0,3877.8
EGY,,,2015.0,7.0,4200.0,6222.0
EGY,165.0,11.0,1746.0,10.0,4620.0,6552.0
EGY,66.0,11.0,1870.0,20.0,680.0,2647.0
EGY,220.0,0.0,1640.0,30.5,720.0,2610.5
EGY,220.0,59.7,1732.0,38.0,705.0,2754.7
EGY,110.0,66.0,1632.0,35.0,690.0,2533.0
EGY,55.0,88.0,1540.0,33.0,860.0,2576.0
EGY,33.0,99.0,1373.6,25.0,810.0,2340.6
EGY,27.5,151.8,1267.0,20.0,860.0,2326.3
EGY,11.0,121.5,1334.8,15.0,790.0,2272.3
EGY,11.0,120.1,1294.0,19.0,230.0,1674.1
EGY,13.0,111.5,1102.2,18.0,180.0,1424.7
EGY,12.1,155.0,1047.6,17.5,193.0,1425.1999999999998
EGY,5.5,173.5,821.2,15.0,145.0,1160.2
EGY,5.5,256.0,593.6,12.5,44.0,911.6
EGY,0.0,433.2,241.6,0.0,0.0,674.8
EGY,0.0,352.4,187.8,0.0,0.0,540.2
EGY,0.0,396.6,202.7,0.0,0.0,599.3
EGY,0.0,375.9,172.5,0.0,0.0,548.4
EGY,0.0,355.58,0.0,0.0,0.0,355.58
EGY,0.0,513.78,0.0,0.0,0.0,513.78
EGY,0.0,297.0,0.0,0.0,0.0,297.0
SLV,0.0,4.4,384.0,0.0,,388.4
SLV,0.0,6.0,644.7,0.0,1.1,651.8000000000001
SLV,67.9,3.7,398.2,8.2,1.1,479.1
SLV,,2.4,255.7,,1.1,259.2
SLV,,3.1,329.7,,1.1,333.90000000000003
SLV,,3.2,312.1,,1.1,316.40000000000003
SLV,0.0,5.9,277.8,0.0,0.0,283.7
SLV,0.0,4.1,194.6,0.0,0.0,198.7
SLV,0.0,5.2,109.5,0.0,0.0,114.7
SLV,0.0,8.6,99.1,0.0,0.0,107.69999999999999
SLV,0.0,4.3,116.9,0.0,0.0,121.2
SLV,0.0,6.5,101.6,0.0,0.0,108.1
SLV,0.0,7.7,97.5,0.0,0.0,105.2
SLV,0.0,5.5,75.6,0.0,0.0,81.1
SLV,0.0,19.5,119.2,0.0,0.0,138.7
SLV,0.1,20.4,64.4,0.0,0.0,84.9
SLV,0.0,16.7,34.7,0.0,0.0,51.400000000000006
SLV,0.0,25.4,0.0,0.0,0.0,25.4
SLV,0.0,11.9,0.0,0.0,0.0,11.9
SLV,0.0,11.5,0.0,0.0,0.0,11.5
SLV,0.0,9.55,0.0,0.0,0.0,9.55
SLV,0.0,9.32,0.0,0.0,0.0,9.32
SLV,0.0,8.08,0.0,0.0,0.0,8.08
GNQ,1.1,0.0,17.9,0.0,5.0,24.0
GNQ,1.1,0.0,20.0,0.0,22.0,43.1
GNQ,1.1,0.0,20.2,0.0,22.0,43.3
GNQ,1.1,0.0,19.9,0.0,25.0,46.0
GNQ,1.1,0.0,20.4,0.0,26.0,47.5
GNQ,1.4,0.0,22.3,0.0,28.0,51.7
GNQ,1.7,0.0,30.1,0.0,27.0,58.8
GNQ,1.7,0.0,32.1,0.0,27.0,60.800000000000004
GNQ,1.8,0.0,32.2,0.0,31.0,65.0
GNQ,1.9,0.0,31.4,0.0,29.0,62.3
GNQ,1.5,0.0,21.4,0.0,15.0,37.9
GNQ,1.2,0.0,23.2,0.0,25.0,49.4
GNQ,0.0,0.3,23.8,0.0,20.0,44.1
GNQ,0.0,0.4,17.5,0.0,10.0,27.9
GNQ,0.0,0.3,13.6,0.0,6.0,19.9
GNQ,0.0,0.4,10.0,0.0,4.0,14.4
GNQ,0.0,4.2,8.1,0.0,2.0,14.3
GNQ,0.0,4.5,4.6,0.0,1.0,10.1
GNQ,0.0,5.0,4.6,0.0,1.0,10.6
GNQ,0.0,5.8,2.3,0.0,0.0,8.1
GNQ,0.0,6.22,0.0,0.0,0.0,6.22
GNQ,0.0,6.4,0.0,0.0,0.0,6.4
GNQ,0.0,5.67,0.0,0.0,0.0,5.67
GNQ,0.0,5.39,0.0,0.0,0.0,5.39
GNQ,0.0,5.12,0.0,0.0,0.0,5.12
ERI,2.2,0.7,3.6,0.0,0.3,6.8
ERI,1.1,0.2,1.7,0.0,0.3,3.3
ERI,0.0,2.6,48.8,0.0,1.5,52.9
ERI,0.0,2.7,34.3,0.0,5.3,42.3
ERI,0.0,2.2,40.3,0.0,0.2,42.7
ERI,0.0,1.3,25.5,0.0,0.0,26.8
ERI,0.0,1.3,25.2,0.0,0.0,26.5
ERI,0.0,2.6,48.8,0.0,0.0,51.4
ERI,0.0,0.8,30.2,0.0,0.3,31.3
ERI,0.0,0.9,4.2,0.0,0.0,5.1000000000000005
ERI,0.0,0.9,3.1,0.0,0.0,4.0
ERI,0.0,1.0,2.8,0.0,0.0,3.8
ERI,0.0,1.05,2.1,0.0,0.0,3.1500000000000004
ERI,0.0,1.12,0.0,0.0,0.0,1.12
ERI,0.0,0.96,0.0,0.0,0.0,0.96
ERI,0.0,1.01,0.0,0.0,0.0,1.01
ERI,0.0,1.02,0.0,0.0,0.0,1.02
EST,0.3,0.3,190.0,0.0,130.1,320.7
EST,0.0,0.2,764.8,0.0,0.0,765.0
EST,0.0,0.1,-442.2,0.1,0.0,-441.99999999999994
EST,0.0,10.8,45.2,0.0,0.0,56.0
EST,0.0,2.1,69.8,0.0,-16.2,55.69999999999999
EST,0.2,1.3,56.3,0.0,0.0,57.8
EST,0.0,1.6,15.7,0.0,-0.3,17.0
EST,0.0,1.7,-0.4,0.0,0.0,1.2999999999999998
EST,0.0,1.8,0.0,0.0,0.0,1.8
EST,0.0,3.8,0.0,0.0,0.0,3.8
ETH,1.7,0.0,33.0,0.7,,35.400000000000006
ETH,0.0,0.0,32.5,0.5,3.0,36.0
ETH,0.0,0.0,33.8,0.5,0.2,34.5
ETH,0.0,0.0,35.1,0.5,0.1,35.7
ETH,0.0,1.5,38.2,0.5,0.0,40.2
ETH,0.0,0.0,39.2,0.5,0.9,40.6
ETH,0.0,0.0,39.2,0.5,0.9,40.6
ETH,4.4,0.0,34.6,0.4,0.9,40.3
ETH,43.3,0.0,30.0,0.4,0.9,74.60000000000001
ETH,0.0,0.0,28.0,0.0,0.9,28.9
ETH,0.0,0.0,16.0,0.0,0.5,16.5
ETH,0.0,0.0,15.0,0.0,0.4,15.4
ETH,0.1,0.0,12.9,0.0,0.1,13.1
ETH,0.0,0.0,4.9,0.0,0.0,4.9
ETH,0.0,0.0,4.3,0.0,0.0,4.3
ETH,0.0,0.0,2.1,0.0,0.0,2.1
ETH,0.0,11.0,0.0,0.0,0.0,11.0
ETH,0.0,11.28,0.0,0.0,0.0,11.28
ETH,0.0,10.8,0.0,0.0,0.0,10.8
ETH,0.0,5.46,0.0,0.0,0.0,5.46
FJI,0.2,0.0,40.1,0.1,,40.400000000000006
FJI,0.2,,37.8,0.1,3.7,41.800000000000004
FJI,0.2,,42.1,0.6,12.3,55.2
FJI,0.0,0.0,8.5,1.3,0.0,9.8
FJI,0.0,,7.4,0.6,0.0,8.0
FJI,0.0,0.0,0.1,0.8,0.0,0.9
FJI,0.0,1.1,59.8,0.4,0.0,61.3
FJI,0.1,1.5,26.7,0.2,0.0,28.5
FJI,0.0,0.0,13.7,0.0,0.0,13.7
FJI,0.0,2.4,13.1,0.0,0.0,15.5
FJI,0.0,1.0,9.4,0.0,0.0,10.4
FJI,0.0,1.6,0.0,0.0,0.0,1.6
FJI,0.0,1.3,0.0,0.0,0.0,1.3
FJI,0.0,5.0,0.0,0.0,0.0,5.0
FJI,0.0,0.1,0.0,0.0,0.0,0.1
FJI,0.0,3.9,0.0,0.0,0.0,3.9
FJI,0.0,5.1,0.0,0.0,0.0,5.1
FJI,0.0,4.7,0.0,0.0,0.0,4.7
FJI,0.0,4.1,0.0,0.0,0.0,4.1
FJI,0.0,4.7,0.0,0.0,0.0,4.7
FJI,0.0,7.6,0.0,0.0,0.0,7.6
FJI,0.0,9.2,0.0,0.0,0.0,9.2
FJI,0.0,14.46,0.0,0.0,0.0,14.46
FJI,0.0,14.37,0.0,0.0,0.0,14.37
FJI,0.0,7.67,0.0,0.0,0.0,7.67
FIN,88.0,20.2,1886.0,89.0,886.1,2969.2999999999997
FIN,130.9,19.0,1859.0,90.1,516.0,2615.0
FIN,74.8,14.2,1198.6,63.9,362.0,1713.5
FIN,6.6,21.7,633.8,60.4,205.0,927.4999999999999
FIN,0.0,33.0,826.4,46.2,233.0,1138.6
FIN,1.1,45.3,508.0,33.6,0.0,588.0
GAB,0.0,1.4,12.5,0.0,0.0,13.9
GAB,,1.6,12.6,,0.0,14.2
GAB,,1.6,12.0,,0.0,13.6
GAB,,2.0,7.3,,0.0,9.3
GAB,,2.0,11.5,,0.0,13.5
GAB,0.0,2.0,12.0,0.0,0.0,14.0
GAB,0.0,2.0,12.0,0.0,0.0,14.0
GAB,0.0,1.9,7.8,0.0,0.0,9.7
GAB,0.0,2.5,13.7,0.0,0.0,16.2
GAB,0.0,2.0,6.4,0.0,0.0,8.4
GAB,0.0,1.9,5.0,0.0,0.0,6.9
GAB,0.0,1.9,5.0,0.0,0.0,6.9
GAB,0.0,1.7,4.5,0.0,0.0,6.2
GAB,0.0,1.5,2.1,0.0,0.0,3.6
GAB,0.0,3.3,1.2,0.0,0.0,4.5
GAB,0.0,4.1,0.0,0.0,0.0,4.1
GAB,0.0,5.2,0.0,0.0,0.0,5.2
GAB,0.0,29.7,0.0,0.0,0.0,29.7
GAB,0.0,30.6,0.0,0.0,0.0,30.6
GAB,0.0,45.95,0.0,0.0,0.0,45.95
GAB,0.0,30.25,0.0,0.0,0.0,30.25
GAB,0.0,28.6,0.0,0.0,0.0,28.6
GMB,0.0,0.0,6.7,0.0,,6.7
GMB,0.0,0.0,15.0,0.0,0.0,15.0
GMB,0.0,0.2,11.4,0.0,0.0,11.6
GMB,0.0,0.2,12.2,0.0,0.0,12.399999999999999
GMB,0.0,0.4,21.0,0.0,0.0,21.4
GMB,0.0,0.3,22.8,0.0,0.0,23.1
GMB,0.0,2.0,22.7,0.0,0.0,24.7
GMB,0.0,0.4,20.6,0.0,0.0,21.0
GMB,0.0,0.4,28.0,0.0,0.0,28.4
GMB,0.0,0.2,10.9,0.0,0.0,11.1
GMB,0.0,0.1,6.9,0.0,0.0,7.0
GMB,0.0,0.1,6.1,0.0,0.0,6.199999999999999
GMB,0.0,0.1,5.8,0.0,0.0,5.8999999999999995
GMB,0.0,0.2,4.7,0.0,0.0,4.9
GMB,0.0,0.2,5.1,0.0,0.0,5.3
GMB,0.0,0.0,0.2,0.0,0.0,0.2
GMB,0.0,0.2,0.7,0.0,0.0,0.8999999999999999
GMB,0.0,0.1,1.0,0.0,0.0,1.1
GMB,0.0,0.1,0.6,0.0,0.0,0.7
GMB,0.0,0.1,0.4,0.0,0.0,0.5
GMB,0.0,1.5,0.1,0.0,0.0,1.6
GMB,0.0,1.5,0.0,0.0,0.0,1.5
GMB,0.0,0.98,0.0,0.0,0.0,0.98
GMB,0.0,1.91,0.0,0.0,0.0,1.91
GMB,0.0,0.86,0.0,0.0,0.0,0.86
GEO,0.0,7.2,766.0,0.0,,773.2
GEO,0.0,0.0,53.2,0.0,0.0,53.2
GEO,0.0,0.2,13.1,0.0,43.5,56.8
GEO,0.0,1.1,23.5,0.0,40.6,65.2
GEO,0.0,1.5,30.9,0.0,43.5,75.9
GEO,0.0,0.7,26.0,0.0,34.8,61.5
GEO,0.0,0.5,21.5,0.0,30.4,52.4
GEO,0.0,0.8,21.5,0.0,30.4,52.7
GEO,0.0,0.8,18.8,0.0,37.7,57.300000000000004
GEO,0.0,0.9,15.5,0.0,37.4,53.8
GEO,0.0,0.9,12.6,0.0,37.4,50.9
GEO,0.0,1.1,8.6,0.0,36.2,45.900000000000006
GEO,0.0,1.1,8.2,0.0,16.5,25.799999999999997
GEO,0.0,1.6,5.8,0.0,0.0,7.4
GEO,0.0,1.8,2.7,0.0,0.0,4.5
GEO,0.0,5.9,0.0,0.0,0.0,5.9
GEO,0.0,4.6,0.0,0.0,0.0,4.6
GEO,0.0,5.9,0.0,0.0,0.0,5.9
GEO,0.0,4.31,0.0,0.0,0.0,4.31
GEO,0.0,2.66,0.0,0.0,0.0,2.66
GEO,0.0,1.38,0.0,0.0,0.0,1.38
GHA,0.0,3.3,97.6,6.0,0.0,106.89999999999999
GHA,0.0,2.2,106.6,5.0,0.9,114.7
GHA,2.2,2.5,96.6,5.0,0.9,107.2
GHA,2.2,2.4,72.0,0.1,1.5,78.19999999999999
GHA,0.6,1.9,24.2,0.0,1.5,28.2
GHA,3.2,3.4,39.3,0.8,0.0,46.699999999999996
GHA,1.2,3.4,44.0,0.0,0.0,48.6
GHA,0.0,1.5,14.2,0.0,0.0,15.7
GHA,0.0,2.8,48.7,0.0,0.0,51.5
GHA,0.4,4.4,50.3,0.0,0.0,55.099999999999994
GHA,0.3,3.1,46.8,0.0,0.0,50.199999999999996
GHA,0.4,3.0,47.0,0.0,0.0,50.4
GHA,0.0,5.5,35.6,0.0,0.0,41.1
GHA,0.0,2.8,21.2,0.0,0.0,24.0
GHA,0.4,5.3,32.0,0.0,0.0,37.7
GHA,0.0,11.9,35.6,0.0,0.0,47.5
GHA,0.0,7.7,17.5,0.0,0.0,25.2
GHA,0.0,21.1,13.1,0.0,0.0,34.2
GHA,0.0,19.4,4.2,0.0,0.0,23.599999999999998
GHA,0.0,21.6,0.0,0.0,0.0,21.6
GHA,0.0,77.3,3.4,0.0,0.0,80.7
GHA,0.0,37.2,0.0,0.0,0.0,37.2
GHA,0.0,30.71,0.0,0.0,0.0,30.71
GHA,0.0,27.19,0.0,0.0,0.0,27.19
GHA,0.0,25.39,0.0,0.0,0.0,25.39
GRD,0.0,0.3,3.8,0.0,0.0,4.1
GRD,0.0,0.3,3.8,0.0,0.0,4.1
GRD,0.0,0.3,3.8,0.0,0.0,4.1
GRD,0.0,0.4,6.5,0.0,0.0,6.9
GRD,0.0,0.2,4.9,0.0,0.0,5.1000000000000005
GRD,0.0,0.4,6.5,0.0,0.0,6.9
GRD,0.0,0.4,3.8,0.0,0.0,4.2
GRD,0.0,0.2,2.9,0.0,0.0,3.1
GRD,0.0,0.2,2.9,0.0,0.0,3.1
GRD,0.0,0.0,1.3,0.0,0.0,1.3
GRD,0.0,0.2,2.1,0.0,0.0,2.3000000000000003
GRD,0.0,0.2,2.1,0.0,0.0,2.3000000000000003
GRD,0.0,0.5,1.9,0.0,0.0,2.4
GRD,0.0,0.1,0.6,0.0,0.0,0.7
GRD,0.0,0.3,0.0,0.0,0.0,0.3
GRD,0.0,0.2,0.0,0.0,0.0,0.2
GRD,0.0,0.5,0.0,0.0,0.0,0.5
GRD,0.0,0.8,0.0,0.0,0.0,0.8
GRD,0.0,0.8,0.0,0.0,0.0,0.8
GRD,0.0,0.18,0.0,0.0,0.0,0.18
GRD,0.0,0.26,0.0,0.0,0.0,0.26
GRD,0.0,0.33,0.0,0.0,0.0,0.33
GTM,0.0,0.1,420.6,0.0,,420.70000000000005
GTM,,0.0,357.3,0.0,3.6,360.90000000000003
GTM,9.2,0.0,357.3,0.0,3.6,370.1
GTM,9.2,0.0,357.3,0.0,3.6,370.1
GTM,9.2,0.0,357.3,0.0,3.6,370.1
GTM,15.4,1.3,269.3,0.0,1.2,287.2
GTM,13.4,1.5,231.0,0.0,0.6,246.5
GTM,13.3,1.1,235.6,0.0,0.0,250.0
GTM,16.1,1.1,207.3,0.0,0.0,224.5
GTM,19.5,2.1,188.7,0.0,0.0,210.29999999999998
GTM,12.3,2.2,191.1,0.0,0.0,205.6
GTM,0.0,1.2,187.9,0.0,0.0,189.1
GTM,0.0,3.8,265.0,0.0,0.0,268.8
GTM,0.0,3.5,239.6,0.0,0.0,243.1
GTM,0.0,2.2,147.1,0.0,0.0,149.29999999999998
GTM,0.0,6.5,65.4,0.0,0.0,71.9
GTM,0.0,6.6,57.5,0.0,0.0,64.1
GTM,0.0,9.7,12.7,0.0,0.0,22.4
GTM,0.0,6.2,5.9,0.0,0.0,12.100000000000001
GTM,0.0,10.0,1.4,0.0,0.0,11.4
GTM,0.0,9.4,0.0,0.0,0.0,9.4
GTM,0.0,7.2,0.0,0.0,0.0,7.2
GTM,0.0,9.9,0.0,0.0,0.0,9.9
GTM,0.0,8.68,0.0,0.0,0.0,8.68
GTM,0.0,9.98,0.0,0.0,0.0,9.98
GIN,0.0,0.0,27.2,0.0,,27.2
GIN,0.0,0.0,28.0,0.0,12.6,40.6
GIN,0.0,0.0,28.8,0.0,13.3,42.1
GIN,0.0,0.0,29.8,0.0,16.2,46.0
GIN,0.0,0.0,30.3,0.0,14.2,44.5
GIN,0.0,0.0,32.4,0.0,12.1,44.5
GIN,0.0,0.0,37.4,0.0,11.1,48.5
GIN,0.0,0.0,44.0,0.0,8.4,52.4
GIN,0.0,0.0,45.9,0.0,6.3,52.199999999999996
GIN,0.0,0.0,41.8,0.0,0.2,42.0
GIN,0.0,0.0,39.9,0.0,0.1,40.0
GIN,0.0,12.3,37.5,0.0,0.1,49.9
GIN,0.0,12.9,35.4,0.0,0.1,48.4
GIN,0.0,13.6,31.3,0.0,0.1,45.0
GIN,0.0,14.6,25.9,0.0,1.6,42.1
GIN,0.0,15.7,16.7,0.0,0.0,32.4
GIN,0.0,16.8,9.3,0.0,0.0,26.1
GIN,0.0,18.0,4.9,0.0,0.0,22.9
GIN,0.0,19.2,2.9,0.0,0.0,22.099999999999998
GIN,0.0,20.4,1.6,0.0,0.0,22.0
GIN,0.0,21.8,0.0,0.0,0.0,21.8
GIN,0.0,23.4,0.0,0.0,0.0,23.4
GIN,0.0,24.53,0.0,0.0,0.0,24.53
GIN,0.0,22.2,0.0,0.0,0.0,22.2
GIN,0.0,7.08,0.0,0.0,0.0,7.08
GNB,0.0,0.0,22.0,0.0,0.0,22.0
GNB,0.0,0.0,22.2,0.0,0.0,22.2
GNB,0.0,0.0,23.0,0.0,0.0,23.0
GNB,0.0,0.0,23.4,0.0,0.0,23.4
GNB,0.0,0.0,23.9,0.0,0.0,23.9
GNB,0.0,0.0,24.4,0.0,0.0,24.4
GNB,0.0,0.0,25.7,0.0,0.0,25.7
GNB,0.0,0.0,26.3,0.0,0.0,26.3
GNB,0.0,0.0,26.8,0.0,0.0,26.8
GNB,0.0,0.0,27.1,0.0,0.0,27.1
GNB,0.0,0.0,26.0,0.0,0.0,26.0
GNB,0.0,0.0,26.0,0.0,0.0,26.0
GNB,0.0,0.0,26.9,0.0,0.0,26.9
GNB,0.0,0.0,27.2,0.0,0.0,27.2
GNB,0.0,2.0,29.4,0.0,0.0,31.4
GNB,0.0,2.0,25.2,0.0,0.0,27.2
GNB,0.0,2.1,12.5,0.0,0.0,14.6
GNB,0.0,2.1,13.1,0.0,0.0,15.2
GNB,0.0,2.3,2.9,0.0,0.0,5.199999999999999
GNB,0.0,2.5,1.4,0.0,0.0,3.9
GNB,0.0,2.75,3.9,0.0,0.0,6.65
GNB,0.0,2.9,0.0,0.0,0.0,2.9
GNB,0.0,2.86,0.0,0.0,0.0,2.86
GNB,0.0,2.7,0.0,0.0,0.0,2.7
GNB,0.0,2.31,0.0,0.0,0.0,2.31
GUY,0.8,0.2,30.4,0.0,0.0,31.4
GUY,0.0,0.4,18.9,0.0,0.0,19.299999999999997
GUY,0.0,0.4,17.3,0.0,0.0,17.7
GUY,0.0,0.4,22.6,0.0,0.0,23.0
GUY,0.3,0.2,90.8,0.0,0.0,91.3
GUY,0.0,0.5,41.0,0.0,0.2,41.7
GUY,0.0,1.3,27.8,0.0,0.2,29.3
GUY,0.0,1.5,29.2,0.0,0.2,30.9
GUY,0.0,1.0,39.9,0.0,0.2,41.1
GUY,0.0,0.9,24.4,0.0,0.2,25.499999999999996
GUY,0.0,0.7,19.8,0.0,0.1,20.6
GUY,0.0,1.3,14.3,0.0,0.0,15.600000000000001
GUY,0.0,1.2,10.4,0.0,0.0,11.6
GUY,0.0,1.0,11.9,0.0,0.0,12.9
GUY,0.0,2.5,23.5,0.0,0.0,26.0
GUY,0.0,0.4,8.8,0.0,0.0,9.200000000000001
GUY,0.0,0.5,0.1,0.0,0.0,0.6
GUY,0.0,1.7,0.0,0.0,0.0,1.7
GUY,0.0,1.1,0.0,0.0,0.0,1.1
GUY,0.0,2.4,0.0,0.0,0.0,2.4
GUY,0.0,2.41,0.0,0.0,0.0,2.41
GUY,0.0,1.36,0.0,0.0,0.0,1.36
GUY,0.0,0.96,0.0,0.0,0.0,0.96
HTI,0.0,0.0,0.0,0.0,0.0,0.0
HTI,0.0,15.0,169.0,0.2,1.5,185.7
HTI,0.0,15.0,169.0,0.2,1.5,185.7
HTI,0.0,16.5,181.2,0.0,0.0,197.7
HTI,0.0,3.6,115.9,0.0,1.5,121.0
HTI,0.0,8.1,132.5,0.0,0.0,140.6
HTI,0.0,4.1,81.4,0.0,0.0,85.5
HTI,0.0,4.4,50.4,0.0,0.0,54.8
HTI,0.0,0.4,9.0,0.0,0.0,9.4
HTI,0.0,1.4,2.3,0.0,0.0,3.6999999999999997
HTI,0.0,3.85,0.0,0.0,0.0,3.85
HTI,0.0,3.41,0.0,0.0,0.0,3.41
HTI,0.0,4.24,0.0,0.0,0.0,4.24
HTI,0.0,5.15,0.0,0.0,0.0,5.15
HTI,0.0,1.95,0.0,0.0,0.0,1.95
HND,0.3,0.1,0.0,0.0,0.0,0.4
